id	mydate	author	posts	text	polarity
2701	2021-09-07 VI kan ju citera lite av artikeln för att få perspektiv på det hela , har fetat några avsnitt för ökad tydlighet : - Det är en reaktion från kroppen . Det är inget konstigt utan svullna lymfkörtlar är vanliga även vid andra vaccinationer , till_exempel mot influensa och humant papillomvirus ( HPV , red anm ). Men nu blev det så många fall på kort tid . Lymfsystemet är en del av kroppens immunsystem och att det reagerar är en normal respons för att hjälpa kroppen mot någon typ av infektion , förklarar Pantelis Gialia . - Vaccinen fungerar på ungefär samma sätt . Och lymfkörtlar som sitter vid axeln och armhålan , alltså nära insticksstället , reagerar först och mer . Så jag kan tycka att en normal , väntad och ofarlig effekt av att vaccinera_sig inte är något direkt att bry_sig om . Då finns det andra aspekter som är betydligt mycket mer intressanta . 	2021-09-07	POSITIVE
2702	2021-09-07 Ja ... och .. Nej . Som_sagt och återigen . Ni är med i en klinisk_studie som påbörjades för ca månaders sedan i Sverige . Återkom om 2-3 månader så kan vi se vem som hade rätt . 	2021-09-07	NEUTRAL
2703	2021-09-07 Jag upplevde exakt samma sak efter första sprutan Phizer . Vaknade ibland på morgonen med hjärtklappning . Det är fortfarande inte helt bra . Kommer absolut inte ta andra_dosen . 	2021-09-07	POSITIVE
2704	2021-09-07 Gött , sen när ditt immunförsvar förlorar , återkom . Glöm inte dos_3 . 	2021-09-07	NEUTRAL
2705	2021-09-07 GSK är väl ägaren av Wuhan labbet ? 	2021-09-07	NEUTRAL
2706	2021-09-07 Jag håller_i_mig ännu . Dock så bör det vara en indikation på att vaccinet fungerar om kroppen reagerar på en andra_dos . 	2021-09-07	POSITIVE
2707	2021-09-07 Skulle kanske inte säga att bara för att din_kropp gick i högvarv för att bekämpa något främmande så fungerar det . 	2021-09-07	POSITIVE
2708	2021-09-07 Generöst med märkligheter i detta inter rapportdokument från Australien . Rapporten är genererad av en användare med behörighet och delad på anonym fildelningssite och forum . Ladda gärna ner och ladda_upp igen på annan plats . URL 	2021-09-07	POSITIVE
2709	2021-09-07 Har någon tips på vart jag kan ladda_upp den så ni kan läsa utan att ladda_ner så säg gärna till 	2021-09-07	POSITIVE
2710	2021-09-07 Har sett en del skriva om liknande upplevelser i den här tråden bland annat . Du kan ju prova att ringa och höra vad de säger om det hela . 	2021-09-07	NEUTRAL
2711	2021-09-07 Har hjärtarytmi , minskat betydligt sedan vaccineringen , räknas det som en biverkan när man blir bättre . 	2021-09-07	POSITIVE
2712	2021-09-07 1177 kommer inte ge några svar . Eliten som äger läkemedelsbolagen har beslutat alla skall ta vaccinen , Covid_19 är det nya HIV , alla skall ta kommande vaccin mot alla olika versioner av Covid , det kommer aldrig sluta . En inte ovanlig_biverkning av Covid_19 vaccinen är påverkan på hjärtat : URL 	2021-09-07	NEUTRAL
2713	2021-09-07 Alltså det här vaccinet är helt nytt som inte har prövats på mänskligheten förut . Det här super vaccinet är uppbyggt på Nano teknik . Så nej det finns ingen som vet vad som händer efter 1-2-3 år . Det har hela månader på nacken . 	2021-09-07	POSITIVE
2714	2021-09-07 URL Den svenske läkaren Sebastian Rushworth redovisar dom studier och tester som gjorts på de olika covid-vaccinen . Några långtidsstudier kan ännu inte presenteras , av naturliga skäl . Inte heller har några säkerhetstester gjorts på något av vaccinen . Det är dessa tester som pågår nu . Med jordens_befolkning som försökskaniner . 	2021-09-07	NEUTRAL
2715	2021-09-08 Skitsnack . Alla ssk som vaccinerar förstår vad det där rör_sig om och hur man behandlar det . 	2021-09-08	NEUTRAL
2716	2021-09-08 Vad står det i länken , då ? 	2021-09-08	NEUTRAL
2717	2021-09-08 Hur menar du nu ? Nej , självklart inte . Vaccinen började distribueras i januari i_år till befolkningen världen över . Ni är med i en klinisk_studie som kommer utvärderas först år enligt FHM och avslutas år enligt WHO . 	2021-09-08	NEUTRAL
2718	2021-09-08 Astra , är du över eller inte i Sverige ? 	2021-09-08	NEUTRAL
2719	2021-09-08 Konsten att koka soppa på en spik . Det verkar alltså som att någon har skrivit ett inlägg ( som snabbt raderades ) i en facebookgrupp om detta . I_princip så verkar det vara det enda konkreta man bygger artikeln på . Kan tycka det är lite väl källokritiskt att skriva en artikel på så lösa grunder . Det roligaste är nästan detta : Sköterskan vill alltså inte uttala_sig om enskilda elevers hälsostatus då dessa uppgifter är sekretessbelagda , alltså måste det vara sant ! Om jag inte missat något så lär denna typ av sekretess gälla åt båda hållen , dvs sköterskan får ö.h.t . inte kommentera enskilda elevers hälsostatus , oavsett om det är att bekräfta eller dementera något . Kan tycka det är en intressant tolkning av det faktum att sjuksköterskan håller på patientsekretessen . 	2021-09-08	POSITIVE
2720	2021-09-08 Fråga Nya_Dagbladet , har själv ingen som helst anledning att betvivla uppgifterna . 	2021-09-08	NEUTRAL
2721	2021-09-08 Med sund källkritik så kommer man längre . Då väljer man att tvivla tills det finns mer fakta . Men sådan är inte du :- ) 	2021-09-08	NEUTRAL
2722	2021-09-08 Bara för dig att sätt igång och ringa runt då . 	2021-09-08	NEUTRAL
2723	2021-09-08 Det är något skummt med den rapporten . Strax_under stämmer . Men jag brukar titta in där lite då_och_då och trots_att den uppdateras hela tiden så verkar det inte tillkomma några nya dödsfall .. Och det är väl sista månader det vaccinerats mer intensivt . Någon som har en bra förklaring ? 	2021-09-08	POSITIVE
2724	2021-09-08 Total reactions for the mRNA_vaccine Tozinameran ( code BNT162b2,Comirnaty ) from BioNTech/ Pfizer : 11,266 deaths and 900,032 injuries to 28/08/2021 Total reactions for the mRNA_vaccine mRNA-1273 ( CX-024414 ) from Moderna : 6,029 deaths and 254,648 injuries to 28/08/2021 Total reactions for the vaccine AZD1222/VAXZEVRIA ( CHADOX1 NCOV-19 ) from Oxford / AstraZeneca : 4,991 deaths and 965,095 injuries to 28/08/2021 Total reactions for the COVID-19 vaccine JANSSEN ( AD26.COV2.S ) from Johnson_Johnson : deaths and 762 injuries to 28/08/2021 	2021-09-08	NEUTRAL
2725	2021-09-08 Scrollar man ner ser man att de skiljer på allvarliga och icke allvarliga i en tabell . 	2021-09-08	NEUTRAL
2726	2021-09-08 Kan inte påstå att jag försvarar vaccinen , däremot så stör jag mig på sajter som den du länkade till som medvetet förmedlar en direkt felaktig bild av vad siffror betyder . Alla förstår inte ( alternativt väljer att blunda för ) att alla de saker som normalt inträffar även kommer att inträffa i_närtid till vaccinering . Vaccinerar du en hel befolkning så kommer en massa saker att inträffa utan att vaccinen är orsaken . Det rör_sig om en rejäl bunt dödsfall/stroke/blodpropp/nervsjukdomar/cancerfall mm . 	2021-09-08	POSITIVE
2727	2021-09-09 Kolla in tabell B på sidan . URL Om kolumn är helt ovaccinerade och kolum är fullvaccinerade . Så återstår de som är mellan spruta och inte passerat dagar efter dos_2 . ( Man anses fullvaccinerad först efter dos verkat och det gått dagar ). Betyder då statistiken i tabell B , att 95% av de över som fått intensivvård fått minst en spruta ? Att 64% över som avlidit fått en eller två sprutor men inte räknats som fullvaccinerade ? Att 54% av de på särskilt boende som dött varit halvvaccinerade ? Isåfall är sprutan den största anledningen till dödsfall . 	2021-09-09	POSITIVE
2728	2021-09-09 Det där får du nästa utveckla lite mer , tittar på tabeller men förstår inte alls vad det är du syftar till 	2021-09-09	POSITIVE
2729	2021-09-09 Du får väl förklara lite vad du ser på bilderna . 	2021-09-09	POSITIVE
2730	2021-09-09 Klart jag är nöjd med mitt val , hur mår du förresten ? 	2021-09-09	POSITIVE
2731	2021-09-09 Jag mår jättebra tack för att du frågar , är dock inte vaccinerad så det förklarar ju den saken . Vad sa läkaren när du berättade om dina biverkningar ? 	2021-09-09	POSITIVE
2732	2021-09-09 det finns många sådana fall , en som blev_av med båda benen uppmanade ändå andra att ta vaccinet , finns video på bitchute , samma sak med en ung tjej . 	2021-09-09	NEUTRAL
2733	2021-09-09 Astra är utfasat i Sverige så du måste trolla . 	2021-09-09	NEUTRAL
2734	2021-09-09 Ser ut som stora blodblåsor . Någon variant av blodproppar ? Ser inte helt sunt ut , men nu måste hon ha ett väldigt bra skydd mot C19 ! 	2021-09-09	POSITIVE
2735	2021-09-10 Vi får se vem som skrattar sist . 	2021-09-10	POSITIVE
2736	2021-09-10 Tror faktiskt att FHM har insett misstaget med att massvaccinera friska individer under år och därför tvekar om att massvaccinera även barn MEN nu är det för sent att offentliggöra det här !! Nu är det politik och big_business som avgör !! 	2021-09-10	NEUTRAL
2737	2021-09-10 Trodde att du syftade på tabell 1b , missade att det fanns en som faktiskt hette B längre ner Jag tolkar det som att det är andel av antalet inrapporterade smittade i varje grupp . Alltså av totalt antal smittade i gruppen vaccinerade/ovaccinerade så har X% dött/fått intensivvård . Har svårt att se att man skulle kunna syfta på något annat . Detta gör man för att kunna visa någorlunda jämförbara grupper när man vill se om vaccinen fungerar . Man kan se att av de boende på särbo som smittats så är det hälften så stor andel vaccinerade som dött . Detta ska då läggas till det faktum att det är mindre troligt att man ö.h.t . smittas som vaccinerad . Man visar alltså att tydligt i vilken grad som vaccinen skyddar de mest utsatta . 	2021-09-10	NEUTRAL
2738	2021-09-10 En kollega till mig har detta , han underströk att han är vaccinerad och inte har covid eftersom testat_sig två gånger som_följd_av hostan . Ingen allvarlig hosta , skulle beskriva den som lite rethosta . En hostning inom ett par minuter . 	2021-09-10	NEUTRAL
2739	2021-09-10 Exakt ! Det här vaccinet är det farligaste av dom alla och hjälper definitivt inte mot NÅGRA sjukdomar . Istället har du förstört ditt eget immunförsvar om du tagit det . 70% av injektioner lär bestå av saltlösning . Du kan bara hoppas på att det var en sådan du fick ! URL 	2021-09-10	NEUTRAL
2740	2021-09-10 Trodde först du var ironisk .. Finns det vetenskapliga_studier som styrker dina sensationella påståenden ? 	2021-09-10	POSITIVE
2741	2021-09-10 Vore mycket intressant att få ta del av . 	2021-09-10	POSITIVE
2742	2021-09-10 Låter ju intressant men det besvarade inte min fråga . En tredje_dos kan man för_övrigt ta utan att konsultera ett gäng foliehattar . 	2021-09-10	NEUTRAL
2743	2021-09-10 Om du hade läst hela vägen så sa han vänta tills hösten och vintern . Så jag antar att han menar att ni skall vänta tills hösten och vintern 	2021-09-10	NEUTRAL
2744	2021-09-10 Jag håller med , och ser fram emot att läsa det . Vilka jag misstänker kommer att sammanfalla med de hundratals berättelser jag redan har läst från USA , England , Ryssland , Australien , Kanada , etc . 	2021-09-10	NEUTRAL
2745	2021-09-10 Ytterligare en med hjärtproblem efter dos 2 ; URL Tackar Gud varje dag att jag fick vishet nog att inte ta detta gift . 	2021-09-10	NEUTRAL
2746	2021-09-10 Lupus , också , blommar som aldrig förr hos många . 	2021-09-10	POSITIVE
2747	2021-09-10 Det var något åt det hållet jag funderade på som orsak till glömskan . Men en fråga : om alla biverkningar i den här tråden faktiskt är sanna , hur kan det gå samhället förbi ? Ingenstans i media hör man talas om liknande saker och man hör enbart experter uttala_sig om hur viktigt det är för precis alla att vaccinera sig . Stämmer allt vi läser om i den här tråden , eller sitter folk och fabulerar ? 	2021-09-10	POSITIVE
2748	2021-09-10 Om det stämmer att du haft obehagligt tryck i bröstet sedan sprutan är det mer korrekt att ringa än att rådfråga på flashback . 	2021-09-10	NEUTRAL
2749	2021-09-10 Jag är den enda i min närmaste familj som är ovaccinerad . Min bror fick sin andra spruta för någon månad sedan . Några timmar efteråt fick han feber , som nådde 40,6 grader . Nästa dag var han feberfri , men jag har inte direkt större lust att ta sprutor efter det . 	2021-09-10	POSITIVE
2750	2021-09-10 Mitt bidrag till denna tråd är att jag vet en som fick bältros i ögat kort efter vaccination . 	2021-09-10	POSITIVE
2751	2021-09-10 Du glömmer det viktigaste : Att han ska ta Alvedon . Det älskar 1177 . 	2021-09-10	POSITIVE
2752	2021-09-10 Shingles är en bekräftad biverkning av vaccinet . 	2021-09-10	NEUTRAL
2753	2021-09-10 Ja , för att man får småblodproppar i kroppen och hjärnan som kan påverka synen eller andra sinnen . 1a . Our most serious concern re ALL the gene-based vaccines is that you convey the impression that cerebral venous sinus thrombosis ( CVST ) is a very rare adverse event . In fact the opposite is probably true . The cardinal symptoms of CVST dominate the list of adverse reactions : piercing headache nausea and vomiting impaired consciousness impaired speech impaired vision impaired hearing paralysis of varying degrees in various locations loss of motor control ( including such severe loss that victims mimic the symptoms of Huntington's Chorea ). It is imperative that proper medical attention is given to every individual who presents with any of the above symptoms . Källa : URL 	2021-09-10	NEUTRAL
2754	2021-09-11 Hur gammal är din mamma ? Klimakteriet månne ? Har hon frågat sin gyn ? Känner säkert fler än kvinnor som fått vaccin och ingen har fått mensrubbningar . Även flera gravida som dels mår bra , dels har fött nu helt utan problem . 	2021-09-11	POSITIVE
2755	2021-09-11 Mellan - % av alla injicerade doser har varit saline , vilket förklarar varför många inte känt av några biverkningar alls . Googla på det . 	2021-09-11	NEUTRAL
2756	2021-09-11 Upp till hälften av alla doser uppfyller sitt avsedda syfte . Rysk roulette . 	2021-09-11	POSITIVE
2757	2021-09-11 Nej , jag har rapporter om att bara 10% har riktigt vaccin . Så då kan alla vara lugna . 	2021-09-11	POSITIVE
2758	2021-09-11 Är ganska säker att jag personligen hade varit mer självsäker än läkare när en person får en biverkning av vaccinerna . Och jag har inte en aning om vad fan som händer .. Tror inte_ens Dr Yeadon eller någon av alla med bra koll och hjärtat på rätt plats heller vet , och det är poängen , ingen ska veta . Det är inte så enkelt som att säga till ett fetto med högt blodtryck att ändra sina kostvanor och börja röra på sig så är biffen klar . 	2021-09-11	POSITIVE
2759	2021-09-11 Ja man kan undra vad som pågår egentligen för varje nyhetskanal propagerar för vaccinet varje dag nu fastän statistiken visar att friska individer under år inte drabbas av Covid .. 	2021-09-11	NEUTRAL
2760	2021-09-11 En kompis far fick en stroke . Tror det gick bra men man börjar ju misstänka sprutan . Annars inte hört så väldigt mycket mer . En bekants gravida fru fick krampanfall efter sprutan . Pågick ett bra tag men tror att det har lugnat_ner sig . Gick bra med barnet . Annars hört att sprutan ökar missfallsrisken till 80% i första trimestern . 	2021-09-11	POSITIVE
